id;date;value
Pete Sampras;01-06-74;0
Pete Sampras;01-07-74;0
Pete Sampras;01-09-74;0
Pete Sampras;01-01-75;0
Pete Sampras;01-06-75;0
Pete Sampras;01-07-75;0
Pete Sampras;01-09-75;0
Pete Sampras;01-01-76;0
Pete Sampras;01-06-76;0
Pete Sampras;01-07-76;0
Pete Sampras;01-09-76;0
Pete Sampras;01-01-77;0
Pete Sampras;01-06-77;0
Pete Sampras;01-07-77;0
Pete Sampras;01-09-77;0
Pete Sampras;01-12-77;0
Pete Sampras;01-06-78;0
Pete Sampras;01-07-78;0
Pete Sampras;01-09-78;0
Pete Sampras;01-12-78;0
Pete Sampras;01-06-79;0
Pete Sampras;01-07-79;0
Pete Sampras;01-09-79;0
Pete Sampras;01-12-79;0
Pete Sampras;01-06-80;0
Pete Sampras;01-07-80;0
Pete Sampras;01-09-80;0
Pete Sampras;01-12-80;0
Pete Sampras;01-06-81;0
Pete Sampras;01-07-81;0
Pete Sampras;01-09-81;0
Pete Sampras;01-12-81;0
Pete Sampras;01-06-82;0
Pete Sampras;01-07-82;0
Pete Sampras;01-09-82;0
Pete Sampras;01-12-82;0
Pete Sampras;01-06-83;0
Pete Sampras;01-07-83;0
Pete Sampras;01-09-83;0
Pete Sampras;01-12-83;0
Pete Sampras;01-06-84;0
Pete Sampras;01-07-84;0
Pete Sampras;01-09-84;0
Pete Sampras;01-12-84;0
Pete Sampras;01-06-85;0
Pete Sampras;01-07-85;0
Pete Sampras;01-09-85;0
Pete Sampras;01-12-85;0
Pete Sampras;01-06-86;0
Pete Sampras;01-07-86;0
Pete Sampras;01-09-86;0
Pete Sampras;01-01-87;0
Pete Sampras;01-06-87;0
Pete Sampras;01-07-87;0
Pete Sampras;01-09-87;0
Pete Sampras;01-01-88;0
Pete Sampras;01-06-88;0
Pete Sampras;01-07-88;0
Pete Sampras;01-09-88;0
Pete Sampras;01-01-89;0
Pete Sampras;01-06-89;0
Pete Sampras;01-07-89;0
Pete Sampras;01-09-89;0
Pete Sampras;01-01-90;0
Pete Sampras;01-06-90;0
Pete Sampras;01-07-90;0
Pete Sampras;01-09-90;1
Pete Sampras;01-01-91;1
Pete Sampras;01-06-91;1
Pete Sampras;01-07-91;1
Pete Sampras;01-09-91;1
Pete Sampras;01-01-92;1
Pete Sampras;01-06-92;1
Pete Sampras;01-07-92;1
Pete Sampras;01-09-92;1
Pete Sampras;01-01-93;1
Pete Sampras;01-06-93;1
Pete Sampras;01-07-93;2
Pete Sampras;01-09-93;3
Pete Sampras;01-01-94;4
Pete Sampras;01-06-94;4
Pete Sampras;01-07-94;5
Pete Sampras;01-09-94;5
Pete Sampras;01-01-95;5
Pete Sampras;01-06-95;5
Pete Sampras;01-07-95;6
Pete Sampras;01-09-95;7
Pete Sampras;01-01-96;7
Pete Sampras;01-06-96;7
Pete Sampras;01-07-96;7
Pete Sampras;01-09-96;8
Pete Sampras;01-01-97;9
Pete Sampras;01-06-97;9
Pete Sampras;01-07-97;10
Pete Sampras;01-09-97;10
Pete Sampras;01-01-98;10
Pete Sampras;01-06-98;10
Pete Sampras;01-07-98;11
Pete Sampras;01-09-98;11
Pete Sampras;01-01-99;11
Pete Sampras;01-06-99;11
Pete Sampras;01-07-99;12
Pete Sampras;01-09-99;12
Pete Sampras;01-01-00;12
Pete Sampras;01-06-00;12
Pete Sampras;01-07-00;13
Pete Sampras;01-09-00;13
Pete Sampras;01-01-01;13
Pete Sampras;01-06-01;13
Pete Sampras;01-07-01;13
Pete Sampras;01-09-01;13
Pete Sampras;01-01-02;13
Pete Sampras;01-06-02;13
Pete Sampras;01-07-02;13
Pete Sampras;01-09-02;14
Pete Sampras;01-01-03;14
Pete Sampras;01-06-03;14
Pete Sampras;01-07-03;14
Pete Sampras;01-09-03;14
Pete Sampras;01-01-04;14
Pete Sampras;01-06-04;14
Pete Sampras;01-07-04;14
Pete Sampras;01-09-04;14
Pete Sampras;01-01-05;14
Pete Sampras;01-06-05;14
Pete Sampras;01-07-05;14
Pete Sampras;01-09-05;14
Pete Sampras;01-01-06;14
Pete Sampras;01-06-06;14
Pete Sampras;01-07-06;14
Pete Sampras;01-09-06;14
Pete Sampras;01-01-07;14
Pete Sampras;01-06-07;14
Pete Sampras;01-07-07;14
Pete Sampras;01-09-07;14
Pete Sampras;01-01-08;14
Pete Sampras;01-06-08;14
Pete Sampras;01-07-08;14
Pete Sampras;01-09-08;14
Pete Sampras;01-01-09;14
Pete Sampras;01-06-09;14
Pete Sampras;01-07-09;14
Pete Sampras;01-09-09;14
Pete Sampras;01-01-10;14
Pete Sampras;01-06-10;14
Pete Sampras;01-07-10;14
Pete Sampras;01-09-10;14
Pete Sampras;01-01-11;14
Pete Sampras;01-06-11;14
Pete Sampras;01-07-11;14
Pete Sampras;01-09-11;14
Pete Sampras;01-01-12;14
Pete Sampras;01-06-12;14
Pete Sampras;01-07-12;14
Pete Sampras;01-09-12;14
Pete Sampras;01-01-13;14
Pete Sampras;01-06-13;14
Pete Sampras;01-07-13;14
Pete Sampras;01-09-13;14
Pete Sampras;01-01-14;14
Pete Sampras;01-06-14;14
Pete Sampras;01-07-14;14
Pete Sampras;01-09-14;14
Pete Sampras;01-01-15;14
Pete Sampras;01-06-15;14
Pete Sampras;01-07-15;14
Pete Sampras;01-09-15;14
Pete Sampras;01-01-16;14
Pete Sampras;01-06-16;14
Pete Sampras;01-07-16;14
Pete Sampras;01-09-16;14
Pete Sampras;01-01-17;14
Pete Sampras;01-06-17;14
Pete Sampras;01-07-17;14
Pete Sampras;01-09-17;14
Pete Sampras;01-01-18;14
Pete Sampras;01-06-18;14
Pete Sampras;01-07-18;14
Pete Sampras;01-09-18;14
Pete Sampras;01-01-19;14
Pete Sampras;01-06-19;14
Pete Sampras;01-07-19;14
Pete Sampras;01-09-19;14
Pete Sampras;01-01-20;14
Pete Sampras;01-06-20;14
Pete Sampras;01-07-20;14
Pete Sampras;01-09-20;14
Pete Sampras;01-01-21;14
Pete Sampras;01-06-21;14
Jim Courier;01-06-68;0
Jim Courier;01-07-68;0
Jim Courier;01-09-68;0
Jim Courier;01-01-69;0
Jim Courier;01-06-69;0
Jim Courier;01-07-69;0
Jim Courier;01-09-69;0
Jim Courier;01-01-70;0
Jim Courier;01-06-70;0
Jim Courier;01-07-70;0
Jim Courier;01-09-70;0
Jim Courier;01-01-71;0
Jim Courier;01-06-71;0
Jim Courier;01-07-71;0
Jim Courier;01-09-71;0
Jim Courier;01-01-72;0
Jim Courier;01-06-72;0
Jim Courier;01-07-72;0
Jim Courier;01-09-72;0
Jim Courier;01-01-73;0
Jim Courier;01-06-73;0
Jim Courier;01-07-73;0
Jim Courier;01-09-73;0
Jim Courier;01-01-74;0
Jim Courier;01-06-74;0
Jim Courier;01-07-74;0
Jim Courier;01-09-74;0
Jim Courier;01-01-75;0
Jim Courier;01-06-75;0
Jim Courier;01-07-75;0
Jim Courier;01-09-75;0
Jim Courier;01-01-76;0
Jim Courier;01-06-76;0
Jim Courier;01-07-76;0
Jim Courier;01-09-76;0
Jim Courier;01-01-77;0
Jim Courier;01-06-77;0
Jim Courier;01-07-77;0
Jim Courier;01-09-77;0
Jim Courier;01-12-77;0
Jim Courier;01-06-78;0
Jim Courier;01-07-78;0
Jim Courier;01-09-78;0
Jim Courier;01-12-78;0
Jim Courier;01-06-79;0
Jim Courier;01-07-79;0
Jim Courier;01-09-79;0
Jim Courier;01-12-79;0
Jim Courier;01-06-80;0
Jim Courier;01-07-80;0
Jim Courier;01-09-80;0
Jim Courier;01-12-80;0
Jim Courier;01-06-81;0
Jim Courier;01-07-81;0
Jim Courier;01-09-81;0
Jim Courier;01-12-81;0
Jim Courier;01-06-82;0
Jim Courier;01-07-82;0
Jim Courier;01-09-82;0
Jim Courier;01-12-82;0
Jim Courier;01-06-83;0
Jim Courier;01-07-83;0
Jim Courier;01-09-83;0
Jim Courier;01-12-83;0
Jim Courier;01-06-84;0
Jim Courier;01-07-84;0
Jim Courier;01-09-84;0
Jim Courier;01-12-84;0
Jim Courier;01-06-85;0
Jim Courier;01-07-85;0
Jim Courier;01-09-85;0
Jim Courier;01-12-85;0
Jim Courier;01-06-86;0
Jim Courier;01-07-86;0
Jim Courier;01-09-86;0
Jim Courier;01-01-87;0
Jim Courier;01-06-87;0
Jim Courier;01-07-87;0
Jim Courier;01-09-87;0
Jim Courier;01-01-88;0
Jim Courier;01-06-88;0
Jim Courier;01-07-88;0
Jim Courier;01-09-88;0
Jim Courier;01-01-89;0
Jim Courier;01-06-89;0
Jim Courier;01-07-89;0
Jim Courier;01-09-89;0
Jim Courier;01-01-90;0
Jim Courier;01-06-90;0
Jim Courier;01-07-90;0
Jim Courier;01-09-90;0
Jim Courier;01-01-91;0
Jim Courier;01-06-91;1
Jim Courier;01-07-91;1
Jim Courier;01-09-91;1
Jim Courier;01-01-92;2
Jim Courier;01-06-92;3
Jim Courier;01-07-92;3
Jim Courier;01-09-92;3
Jim Courier;01-01-93;4
Jim Courier;01-06-93;4
Jim Courier;01-07-93;4
Jim Courier;01-09-93;4
Jim Courier;01-01-94;4
Jim Courier;01-06-94;4
Jim Courier;01-07-94;4
Jim Courier;01-09-94;4
Jim Courier;01-01-95;4
Jim Courier;01-06-95;4
Jim Courier;01-07-95;4
Jim Courier;01-09-95;4
Jim Courier;01-01-96;4
Jim Courier;01-06-96;4
Jim Courier;01-07-96;4
Jim Courier;01-09-96;4
Jim Courier;01-01-97;4
Jim Courier;01-06-97;4
Jim Courier;01-07-97;4
Jim Courier;01-09-97;4
Jim Courier;01-01-98;4
Jim Courier;01-06-98;4
Jim Courier;01-07-98;4
Jim Courier;01-09-98;4
Jim Courier;01-01-99;4
Jim Courier;01-06-99;4
Jim Courier;01-07-99;4
Jim Courier;01-09-99;4
Jim Courier;01-01-00;4
Jim Courier;01-06-00;4
Jim Courier;01-07-00;4
Jim Courier;01-09-00;4
Jim Courier;01-01-01;4
Jim Courier;01-06-01;4
Jim Courier;01-07-01;4
Jim Courier;01-09-01;4
Jim Courier;01-01-02;4
Jim Courier;01-06-02;4
Jim Courier;01-07-02;4
Jim Courier;01-09-02;4
Jim Courier;01-01-03;4
Jim Courier;01-06-03;4
Jim Courier;01-07-03;4
Jim Courier;01-09-03;4
Jim Courier;01-01-04;4
Jim Courier;01-06-04;4
Jim Courier;01-07-04;4
Jim Courier;01-09-04;4
Jim Courier;01-01-05;4
Jim Courier;01-06-05;4
Jim Courier;01-07-05;4
Jim Courier;01-09-05;4
Jim Courier;01-01-06;4
Jim Courier;01-06-06;4
Jim Courier;01-07-06;4
Jim Courier;01-09-06;4
Jim Courier;01-01-07;4
Jim Courier;01-06-07;4
Jim Courier;01-07-07;4
Jim Courier;01-09-07;4
Jim Courier;01-01-08;4
Jim Courier;01-06-08;4
Jim Courier;01-07-08;4
Jim Courier;01-09-08;4
Jim Courier;01-01-09;4
Jim Courier;01-06-09;4
Jim Courier;01-07-09;4
Jim Courier;01-09-09;4
Jim Courier;01-01-10;4
Jim Courier;01-06-10;4
Jim Courier;01-07-10;4
Jim Courier;01-09-10;4
Jim Courier;01-01-11;4
Jim Courier;01-06-11;4
Jim Courier;01-07-11;4
Jim Courier;01-09-11;4
Jim Courier;01-01-12;4
Jim Courier;01-06-12;4
Jim Courier;01-07-12;4
Jim Courier;01-09-12;4
Jim Courier;01-01-13;4
Jim Courier;01-06-13;4
Jim Courier;01-07-13;4
Jim Courier;01-09-13;4
Jim Courier;01-01-14;4
Jim Courier;01-06-14;4
Jim Courier;01-07-14;4
Jim Courier;01-09-14;4
Jim Courier;01-01-15;4
Jim Courier;01-06-15;4
Jim Courier;01-07-15;4
Jim Courier;01-09-15;4
Jim Courier;01-01-16;4
Jim Courier;01-06-16;4
Jim Courier;01-07-16;4
Jim Courier;01-09-16;4
Jim Courier;01-01-17;4
Jim Courier;01-06-17;4
Jim Courier;01-07-17;4
Jim Courier;01-09-17;4
Jim Courier;01-01-18;4
Jim Courier;01-06-18;4
Jim Courier;01-07-18;4
Jim Courier;01-09-18;4
Jim Courier;01-01-19;4
Jim Courier;01-06-19;4
Jim Courier;01-07-19;4
Jim Courier;01-09-19;4
Jim Courier;01-01-20;4
Jim Courier;01-06-20;4
Jim Courier;01-07-20;4
Jim Courier;01-09-20;4
Jim Courier;01-01-21;4
Jim Courier;01-06-21;4
Michael Stich;01-06-68;0
Michael Stich;01-07-68;0
Michael Stich;01-09-68;0
Michael Stich;01-01-69;0
Michael Stich;01-06-69;0
Michael Stich;01-07-69;0
Michael Stich;01-09-69;0
Michael Stich;01-01-70;0
Michael Stich;01-06-70;0
Michael Stich;01-07-70;0
Michael Stich;01-09-70;0
Michael Stich;01-01-71;0
Michael Stich;01-06-71;0
Michael Stich;01-07-71;0
Michael Stich;01-09-71;0
Michael Stich;01-01-72;0
Michael Stich;01-06-72;0
Michael Stich;01-07-72;0
Michael Stich;01-09-72;0
Michael Stich;01-01-73;0
Michael Stich;01-06-73;0
Michael Stich;01-07-73;0
Michael Stich;01-09-73;0
Michael Stich;01-01-74;0
Michael Stich;01-06-74;0
Michael Stich;01-07-74;0
Michael Stich;01-09-74;0
Michael Stich;01-01-75;0
Michael Stich;01-06-75;0
Michael Stich;01-07-75;0
Michael Stich;01-09-75;0
Michael Stich;01-01-76;0
Michael Stich;01-06-76;0
Michael Stich;01-07-76;0
Michael Stich;01-09-76;0
Michael Stich;01-01-77;0
Michael Stich;01-06-77;0
Michael Stich;01-07-77;0
Michael Stich;01-09-77;0
Michael Stich;01-12-77;0
Michael Stich;01-06-78;0
Michael Stich;01-07-78;0
Michael Stich;01-09-78;0
Michael Stich;01-12-78;0
Michael Stich;01-06-79;0
Michael Stich;01-07-79;0
Michael Stich;01-09-79;0
Michael Stich;01-12-79;0
Michael Stich;01-06-80;0
Michael Stich;01-07-80;0
Michael Stich;01-09-80;0
Michael Stich;01-12-80;0
Michael Stich;01-06-81;0
Michael Stich;01-07-81;0
Michael Stich;01-09-81;0
Michael Stich;01-12-81;0
Michael Stich;01-06-82;0
Michael Stich;01-07-82;0
Michael Stich;01-09-82;0
Michael Stich;01-12-82;0
Michael Stich;01-06-83;0
Michael Stich;01-07-83;0
Michael Stich;01-09-83;0
Michael Stich;01-12-83;0
Michael Stich;01-06-84;0
Michael Stich;01-07-84;0
Michael Stich;01-09-84;0
Michael Stich;01-12-84;0
Michael Stich;01-06-85;0
Michael Stich;01-07-85;0
Michael Stich;01-09-85;0
Michael Stich;01-12-85;0
Michael Stich;01-06-86;0
Michael Stich;01-07-86;0
Michael Stich;01-09-86;0
Michael Stich;01-01-87;0
Michael Stich;01-06-87;0
Michael Stich;01-07-87;0
Michael Stich;01-09-87;0
Michael Stich;01-01-88;0
Michael Stich;01-06-88;0
Michael Stich;01-07-88;0
Michael Stich;01-09-88;0
Michael Stich;01-01-89;0
Michael Stich;01-06-89;0
Michael Stich;01-07-89;0
Michael Stich;01-09-89;0
Michael Stich;01-01-90;0
Michael Stich;01-06-90;0
Michael Stich;01-07-90;0
Michael Stich;01-09-90;0
Michael Stich;01-01-91;0
Michael Stich;01-06-91;0
Michael Stich;01-07-91;1
Michael Stich;01-09-91;1
Michael Stich;01-01-92;1
Michael Stich;01-06-92;1
Michael Stich;01-07-92;1
Michael Stich;01-09-92;1
Michael Stich;01-01-93;1
Michael Stich;01-06-93;1
Michael Stich;01-07-93;1
Michael Stich;01-09-93;1
Michael Stich;01-01-94;1
Michael Stich;01-06-94;1
Michael Stich;01-07-94;1
Michael Stich;01-09-94;1
Michael Stich;01-01-95;1
Michael Stich;01-06-95;1
Michael Stich;01-07-95;1
Michael Stich;01-09-95;1
Michael Stich;01-01-96;1
Michael Stich;01-06-96;1
Michael Stich;01-07-96;1
Michael Stich;01-09-96;1
Michael Stich;01-01-97;1
Michael Stich;01-06-97;1
Michael Stich;01-07-97;1
Michael Stich;01-09-97;1
Michael Stich;01-01-98;1
Michael Stich;01-06-98;1
Michael Stich;01-07-98;1
Michael Stich;01-09-98;1
Michael Stich;01-01-99;1
Michael Stich;01-06-99;1
Michael Stich;01-07-99;1
Michael Stich;01-09-99;1
Michael Stich;01-01-00;1
Michael Stich;01-06-00;1
Michael Stich;01-07-00;1
Michael Stich;01-09-00;1
Michael Stich;01-01-01;1
Michael Stich;01-06-01;1
Michael Stich;01-07-01;1
Michael Stich;01-09-01;1
Michael Stich;01-01-02;1
Michael Stich;01-06-02;1
Michael Stich;01-07-02;1
Michael Stich;01-09-02;1
Michael Stich;01-01-03;1
Michael Stich;01-06-03;1
Michael Stich;01-07-03;1
Michael Stich;01-09-03;1
Michael Stich;01-01-04;1
Michael Stich;01-06-04;1
Michael Stich;01-07-04;1
Michael Stich;01-09-04;1
Michael Stich;01-01-05;1
Michael Stich;01-06-05;1
Michael Stich;01-07-05;1
Michael Stich;01-09-05;1
Michael Stich;01-01-06;1
Michael Stich;01-06-06;1
Michael Stich;01-07-06;1
Michael Stich;01-09-06;1
Michael Stich;01-01-07;1
Michael Stich;01-06-07;1
Michael Stich;01-07-07;1
Michael Stich;01-09-07;1
Michael Stich;01-01-08;1
Michael Stich;01-06-08;1
Michael Stich;01-07-08;1
Michael Stich;01-09-08;1
Michael Stich;01-01-09;1
Michael Stich;01-06-09;1
Michael Stich;01-07-09;1
Michael Stich;01-09-09;1
Michael Stich;01-01-10;1
Michael Stich;01-06-10;1
Michael Stich;01-07-10;1
Michael Stich;01-09-10;1
Michael Stich;01-01-11;1
Michael Stich;01-06-11;1
Michael Stich;01-07-11;1
Michael Stich;01-09-11;1
Michael Stich;01-01-12;1
Michael Stich;01-06-12;1
Michael Stich;01-07-12;1
Michael Stich;01-09-12;1
Michael Stich;01-01-13;1
Michael Stich;01-06-13;1
Michael Stich;01-07-13;1
Michael Stich;01-09-13;1
Michael Stich;01-01-14;1
Michael Stich;01-06-14;1
Michael Stich;01-07-14;1
Michael Stich;01-09-14;1
Michael Stich;01-01-15;1
Michael Stich;01-06-15;1
Michael Stich;01-07-15;1
Michael Stich;01-09-15;1
Michael Stich;01-01-16;1
Michael Stich;01-06-16;1
Michael Stich;01-07-16;1
Michael Stich;01-09-16;1
Michael Stich;01-01-17;1
Michael Stich;01-06-17;1
Michael Stich;01-07-17;1
Michael Stich;01-09-17;1
Michael Stich;01-01-18;1
Michael Stich;01-06-18;1
Michael Stich;01-07-18;1
Michael Stich;01-09-18;1
Michael Stich;01-01-19;1
Michael Stich;01-06-19;1
Michael Stich;01-07-19;1
Michael Stich;01-09-19;1
Michael Stich;01-01-20;1
Michael Stich;01-06-20;1
Michael Stich;01-07-20;1
Michael Stich;01-09-20;1
Michael Stich;01-01-21;1
Michael Stich;01-06-21;1
Andre Agassi;01-06-68;0
Andre Agassi;01-07-68;0
Andre Agassi;01-09-68;0
Andre Agassi;01-01-69;0
Andre Agassi;01-06-69;0
Andre Agassi;01-07-69;0
Andre Agassi;01-09-69;0
Andre Agassi;01-01-70;0
Andre Agassi;01-06-70;0
Andre Agassi;01-07-70;0
Andre Agassi;01-09-70;0
Andre Agassi;01-01-71;0
Andre Agassi;01-06-71;0
Andre Agassi;01-07-71;0
Andre Agassi;01-09-71;0
Andre Agassi;01-01-72;0
Andre Agassi;01-06-72;0
Andre Agassi;01-07-72;0
Andre Agassi;01-09-72;0
Andre Agassi;01-01-73;0
Andre Agassi;01-06-73;0
Andre Agassi;01-07-73;0
Andre Agassi;01-09-73;0
Andre Agassi;01-01-74;0
Andre Agassi;01-06-74;0
Andre Agassi;01-07-74;0
Andre Agassi;01-09-74;0
Andre Agassi;01-01-75;0
Andre Agassi;01-06-75;0
Andre Agassi;01-07-75;0
Andre Agassi;01-09-75;0
Andre Agassi;01-01-76;0
Andre Agassi;01-06-76;0
Andre Agassi;01-07-76;0
Andre Agassi;01-09-76;0
Andre Agassi;01-01-77;0
Andre Agassi;01-06-77;0
Andre Agassi;01-07-77;0
Andre Agassi;01-09-77;0
Andre Agassi;01-12-77;0
Andre Agassi;01-06-78;0
Andre Agassi;01-07-78;0
Andre Agassi;01-09-78;0
Andre Agassi;01-12-78;0
Andre Agassi;01-06-79;0
Andre Agassi;01-07-79;0
Andre Agassi;01-09-79;0
Andre Agassi;01-12-79;0
Andre Agassi;01-06-80;0
Andre Agassi;01-07-80;0
Andre Agassi;01-09-80;0
Andre Agassi;01-12-80;0
Andre Agassi;01-06-81;0
Andre Agassi;01-07-81;0
Andre Agassi;01-09-81;0
Andre Agassi;01-12-81;0
Andre Agassi;01-06-82;0
Andre Agassi;01-07-82;0
Andre Agassi;01-09-82;0
Andre Agassi;01-12-82;0
Andre Agassi;01-06-83;0
Andre Agassi;01-07-83;0
Andre Agassi;01-09-83;0
Andre Agassi;01-12-83;0
Andre Agassi;01-06-84;0
Andre Agassi;01-07-84;0
Andre Agassi;01-09-84;0
Andre Agassi;01-12-84;0
Andre Agassi;01-06-85;0
Andre Agassi;01-07-85;0
Andre Agassi;01-09-85;0
Andre Agassi;01-12-85;0
Andre Agassi;01-06-86;0
Andre Agassi;01-07-86;0
Andre Agassi;01-09-86;0
Andre Agassi;01-01-87;0
Andre Agassi;01-06-87;0
Andre Agassi;01-07-87;0
Andre Agassi;01-09-87;0
Andre Agassi;01-01-88;0
Andre Agassi;01-06-88;0
Andre Agassi;01-07-88;0
Andre Agassi;01-09-88;0
Andre Agassi;01-01-89;0
Andre Agassi;01-06-89;0
Andre Agassi;01-07-89;0
Andre Agassi;01-09-89;0
Andre Agassi;01-01-90;0
Andre Agassi;01-06-90;0
Andre Agassi;01-07-90;0
Andre Agassi;01-09-90;0
Andre Agassi;01-01-91;0
Andre Agassi;01-06-91;0
Andre Agassi;01-07-91;0
Andre Agassi;01-09-91;0
Andre Agassi;01-01-92;0
Andre Agassi;01-06-92;0
Andre Agassi;01-07-92;1
Andre Agassi;01-09-92;1
Andre Agassi;01-01-93;1
Andre Agassi;01-06-93;1
Andre Agassi;01-07-93;1
Andre Agassi;01-09-93;1
Andre Agassi;01-01-94;1
Andre Agassi;01-06-94;1
Andre Agassi;01-07-94;1
Andre Agassi;01-09-94;2
Andre Agassi;01-01-95;3
Andre Agassi;01-06-95;3
Andre Agassi;01-07-95;3
Andre Agassi;01-09-95;3
Andre Agassi;01-01-96;3
Andre Agassi;01-06-96;3
Andre Agassi;01-07-96;3
Andre Agassi;01-09-96;3
Andre Agassi;01-01-97;3
Andre Agassi;01-06-97;3
Andre Agassi;01-07-97;3
Andre Agassi;01-09-97;3
Andre Agassi;01-01-98;3
Andre Agassi;01-06-98;3
Andre Agassi;01-07-98;3
Andre Agassi;01-09-98;3
Andre Agassi;01-01-99;3
Andre Agassi;01-06-99;4
Andre Agassi;01-07-99;4
Andre Agassi;01-09-99;5
Andre Agassi;01-01-00;6
Andre Agassi;01-06-00;6
Andre Agassi;01-07-00;6
Andre Agassi;01-09-00;6
Andre Agassi;01-01-01;7
Andre Agassi;01-06-01;7
Andre Agassi;01-07-01;7
Andre Agassi;01-09-01;7
Andre Agassi;01-01-02;7
Andre Agassi;01-06-02;7
Andre Agassi;01-07-02;7
Andre Agassi;01-09-02;7
Andre Agassi;01-01-03;8
Andre Agassi;01-06-03;8
Andre Agassi;01-07-03;8
Andre Agassi;01-09-03;8
Andre Agassi;01-01-04;8
Andre Agassi;01-06-04;8
Andre Agassi;01-07-04;8
Andre Agassi;01-09-04;8
Andre Agassi;01-01-05;8
Andre Agassi;01-06-05;8
Andre Agassi;01-07-05;8
Andre Agassi;01-09-05;8
Andre Agassi;01-01-06;8
Andre Agassi;01-06-06;8
Andre Agassi;01-07-06;8
Andre Agassi;01-09-06;8
Andre Agassi;01-01-07;8
Andre Agassi;01-06-07;8
Andre Agassi;01-07-07;8
Andre Agassi;01-09-07;8
Andre Agassi;01-01-08;8
Andre Agassi;01-06-08;8
Andre Agassi;01-07-08;8
Andre Agassi;01-09-08;8
Andre Agassi;01-01-09;8
Andre Agassi;01-06-09;8
Andre Agassi;01-07-09;8
Andre Agassi;01-09-09;8
Andre Agassi;01-01-10;8
Andre Agassi;01-06-10;8
Andre Agassi;01-07-10;8
Andre Agassi;01-09-10;8
Andre Agassi;01-01-11;8
Andre Agassi;01-06-11;8
Andre Agassi;01-07-11;8
Andre Agassi;01-09-11;8
Andre Agassi;01-01-12;8
Andre Agassi;01-06-12;8
Andre Agassi;01-07-12;8
Andre Agassi;01-09-12;8
Andre Agassi;01-01-13;8
Andre Agassi;01-06-13;8
Andre Agassi;01-07-13;8
Andre Agassi;01-09-13;8
Andre Agassi;01-01-14;8
Andre Agassi;01-06-14;8
Andre Agassi;01-07-14;8
Andre Agassi;01-09-14;8
Andre Agassi;01-01-15;8
Andre Agassi;01-06-15;8
Andre Agassi;01-07-15;8
Andre Agassi;01-09-15;8
Andre Agassi;01-01-16;8
Andre Agassi;01-06-16;8
Andre Agassi;01-07-16;8
Andre Agassi;01-09-16;8
Andre Agassi;01-01-17;8
Andre Agassi;01-06-17;8
Andre Agassi;01-07-17;8
Andre Agassi;01-09-17;8
Andre Agassi;01-01-18;8
Andre Agassi;01-06-18;8
Andre Agassi;01-07-18;8
Andre Agassi;01-09-18;8
Andre Agassi;01-01-19;8
Andre Agassi;01-06-19;8
Andre Agassi;01-07-19;8
Andre Agassi;01-09-19;8
Andre Agassi;01-01-20;8
Andre Agassi;01-06-20;8
Andre Agassi;01-07-20;8
Andre Agassi;01-09-20;8
Andre Agassi;01-01-21;8
Andre Agassi;01-06-21;8
Sergi Bruguera ;01-06-68;0
Sergi Bruguera ;01-07-68;0
Sergi Bruguera ;01-09-68;0
Sergi Bruguera ;01-01-69;0
Sergi Bruguera ;01-06-69;0
Sergi Bruguera ;01-07-69;0
Sergi Bruguera ;01-09-69;0
Sergi Bruguera ;01-01-70;0
Sergi Bruguera ;01-06-70;0
Sergi Bruguera ;01-07-70;0
Sergi Bruguera ;01-09-70;0
Sergi Bruguera ;01-01-71;0
Sergi Bruguera ;01-06-71;0
Sergi Bruguera ;01-07-71;0
Sergi Bruguera ;01-09-71;0
Sergi Bruguera ;01-01-72;0
Sergi Bruguera ;01-06-72;0
Sergi Bruguera ;01-07-72;0
Sergi Bruguera ;01-09-72;0
Sergi Bruguera ;01-01-73;0
Sergi Bruguera ;01-06-73;0
Sergi Bruguera ;01-07-73;0
Sergi Bruguera ;01-09-73;0
Sergi Bruguera ;01-01-74;0
Sergi Bruguera ;01-06-74;0
Sergi Bruguera ;01-07-74;0
Sergi Bruguera ;01-09-74;0
Sergi Bruguera ;01-01-75;0
Sergi Bruguera ;01-06-75;0
Sergi Bruguera ;01-07-75;0
Sergi Bruguera ;01-09-75;0
Sergi Bruguera ;01-01-76;0
Sergi Bruguera ;01-06-76;0
Sergi Bruguera ;01-07-76;0
Sergi Bruguera ;01-09-76;0
Sergi Bruguera ;01-01-77;0
Sergi Bruguera ;01-06-77;0
Sergi Bruguera ;01-07-77;0
Sergi Bruguera ;01-09-77;0
Sergi Bruguera ;01-12-77;0
Sergi Bruguera ;01-06-78;0
Sergi Bruguera ;01-07-78;0
Sergi Bruguera ;01-09-78;0
Sergi Bruguera ;01-12-78;0
Sergi Bruguera ;01-06-79;0
Sergi Bruguera ;01-07-79;0
Sergi Bruguera ;01-09-79;0
Sergi Bruguera ;01-12-79;0
Sergi Bruguera ;01-06-80;0
Sergi Bruguera ;01-07-80;0
Sergi Bruguera ;01-09-80;0
Sergi Bruguera ;01-12-80;0
Sergi Bruguera ;01-06-81;0
Sergi Bruguera ;01-07-81;0
Sergi Bruguera ;01-09-81;0
Sergi Bruguera ;01-12-81;0
Sergi Bruguera ;01-06-82;0
Sergi Bruguera ;01-07-82;0
Sergi Bruguera ;01-09-82;0
Sergi Bruguera ;01-12-82;0
Sergi Bruguera ;01-06-83;0
